anime_id,title,type,source,episodes,aired,duration,rating,score,scored_by,rank,popularity,members,producer,licensor,studio,genre,opening_theme,ending_theme
35527,Paperman,ONA,Game,1,"{'from': '2011-08-17', 'to': '2011-08-17'}",6 min.,G - All Ages,4.2,10,11720.0,13903,54,,,,Game,[],[]
36667,Machibouke (2017),Music,Music,1,"{'from': '2017-10-25', 'to': '2017-10-25'}",4 min.,G - All Ages,3.26,19,11111.0,14027,46,Space Shower Music,,,"Music, Kids",[],[]
32794,Mahoutsukai Sally: Majo ni Natta Yoshiko-chan,Special,Original,1,"{'from': '1990-01-01', 'to': '1990-01-01'}",47 min.,G - All Ages,6.0,4,11133.0,13775,62,,,,"Magic, Shoujo",[],[]
29421,Liv & Bell,TV,Unknown,0,"{'from': '2013-02-15', 'to': None}",5 min.,G - All Ages,5.57,7,11089.0,13183,90,NHK,,,"Adventure, Kids",[],[]
37070,Hoshi to Niji to,Music,Original,1,"{'from': '1972-10-05', 'to': '1972-10-05'}",2 min.,G - All Ages,3.71,7,10507.0,14328,26,NHK,,,"Kids, Music",[],[]
23097,Kousagi Monogatari,Movie,Original,1,"{'from': None, 'to': None}",16 min.,G - All Ages,6.22,9,10987.0,12834,107,,,,"Comedy, Kids",[],[]
36385,Minna no Umi,Music,Original,1,"{'from': None, 'to': None}",4 min.,G - All Ages,3.63,8,11277.0,14277,29,NHK,,,Music,[],[]
36638,Tenkyuu no Arculs,ONA,Game,1,"{'from': '2016-06-16', 'to': '2016-06-16'}",1 min.,G - All Ages,4.38,13,12397.0,14031,45,5pb.,,,"Fantasy, Game",[],[]
32885,Magnerobo Ga-Keen Recap,OVA,Original,1,"{'from': None, 'to': None}",5 min.,PG-13 - Teens 13 or older,4.33,12,11124.0,13366,82,,,Toei Animation,"Action, Sci-Fi, Mecha",[],[]
26313,Yakusoku: Africa Mizu to Midori,OVA,Unknown,1,"{'from': None, 'to': None}",16 min.,G - All Ages,8.29,7,12730.0,13231,88,,,,"Drama, Kids",[],[]
37737,Mu Wang Zhi Wang: Qi Lin Jue,ONA,Original,20,"{'from': '2016-07-21', 'to': '2016-11-24'}",15 min. per ep.,PG-13 - Teens 13 or older,8.0,2,11347.0,14316,28,,,,"Action, Historical, Martial Arts, Mystery, Romance",[],[]
26093,"Tanbai Haru, Tookaraji",OVA,Unknown,1,"{'from': None, 'to': None}",40 min.,G - All Ages,5.2,5,12361.0,13422,80,,,Toei Animation,"Drama, Kids",[],[]
30098,Lao Fu Zi Fan Dou Zhen Tan,Movie,Unknown,1,"{'from': '2003-12-20', 'to': '2003-12-20'}",1 hr. 20 min.,G - All Ages,5.67,24,11061.0,12942,103,,,,"Comedy, Seinen",[],[]
37689,Nikukyuu no Uta,Music,Original,1,"{'from': None, 'to': None}",4 min.,G - All Ages,3.5,6,11474.0,14362,20,NHK,,,"Kids, Music",[],[]
31692,Gogulyeoui Jeolm-eun Musadeul,TV,Unknown,0,"{'from': '2018-05-11', 'to': None}",27 min.,None,5.29,7,10244.0,13658,68,,,,Historical,[],[]
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,Special,Unknown,1,"{'from': '2004-08-14', 'to': '2004-08-14'}",45 min.,PG - Children,5.89,9,9853.0,12933,102,,,Shin-Ei Animation,"Fantasy, Military, Kids",[],[]
27393,Kyuumei Senshi Nanosaver,TV,Original,28,"{'from': '1997-04-09', 'to': '1998-01-22'}",25 min. per ep.,PG - Children,5.5,6,11052.0,12922,103,Studio Junio,,,"Adventure, Shounen",[],[]
37721,Mado (Music),Music,Original,1,"{'from': '2018-04-02', 'to': '2018-04-02'}",4 min.,G - All Ages,5.45,11,11113.0,14332,26,NHK,,,"Kids, Music",[],[]
23315,Zettai Zetsumei Dangerous Jiisan Special-ban,Special,Unknown,1,"{'from': '2004-12-30', 'to': '2004-12-30'}",10 min.,G - All Ages,5.78,9,12843.0,13167,91,,,,"Comedy, Kids",[],[]
37541,Kimi no Iru Basho,Music,Original,1,"{'from': '2017-09-26', 'to': '2017-09-26'}",1 min.,G - All Ages,5.4,5,10876.0,14409,10,,,,"Sci-Fi, Music",[],[]
37461,Kerakera,Music,Original,1,"{'from': None, 'to': None}",2 min.,G - All Ages,2.82,11,10828.0,14347,24,NHK,,,"Kids, Music",[],[]
37561,Akanesasu Shoujo,TV,Original,0,"{'from': '2018-05-13', 'to': None}",Unknown,None,0.0,0,,13778,63,,,,"Action, School",[],[]
37311,Kemurikusa,ONA,Original,2,"{'from': '2012-08-22', 'to': '2012-08-22'}",14 min. per ep.,G - All Ages,3.8,5,10814.0,14388,16,,,,"Action, Sci-Fi, Adventure",[],[]
37853,Sanuki Eiga-sai Opening Eizou,Movie,Original,2,"{'from': '2015-02-13', 'to': '2016-02-11'}",15 sec. per ep.,G - All Ages,3.13,8,11963.0,14400,13,,,,"Dementia, Music",[],[]
31000,Kizuna: Ningen no Uta Part 2,OVA,Unknown,1,"{'from': None, 'to': None}",30 min.,G - All Ages,7.2,5,10913.0,13734,64,,,,"Drama, Kids",[],[]
35528,Tteodori Kkachi,Special,Original,1,"{'from': '1987-05-05', 'to': '1987-05-05'}",1 hr. 25 min.,G - All Ages,6.6,5,12522.0,13905,54,,,,"Drama, Sports",[],[]
34892,Gakuen Senki Muryou Recaps,Special,Original,1,"{'from': '2001-08-28', 'to': '2001-08-28'}",25 min.,PG-13 - Teens 13 or older,5.77,13,10159.0,12664,115,,,,Adventure,[],[]
37620,CMFU Xueyuan: Shenshi Ji Jijian,ONA,Novel,24,"{'from': '2017-11-21', 'to': '2018-05-02'}",12 min. per ep.,PG-13 - Teens 13 or older,4.0,2,9903.0,12909,104,"Tencent Penguin Pictures, China Literature Limited",,Shanghai Foch Film Culture Investment,"Sports, Romance, School",[],[]
24927,Chuuchuu Banban,Movie,Unknown,1,"{'from': '1970-03-17', 'to': '1970-03-17'}",25 min.,PG - Children,6.0,7,9893.0,12884,104,,,Toei Animation,"Adventure, Kids",[],[]
37749,Turning Mecard R,TV,Original,26,"{'from': '2017-09-14', 'to': '2018-04-12'}",11 min. per ep.,G - All Ages,2.4,5,12527.0,14201,34,,,,"Cars, Game, Kids, Mecha",[],[]
28485,Ichiban Chikaku ni,OVA,Unknown,1,"{'from': None, 'to': None}",22 min.,G - All Ages,5.0,5,10541.0,13683,67,,,,"Slice of Life, Drama",[],[]
37866,Uchuu Senkan Tiramisù Specials,Special,Web manga,3,"{'from': '2018-06-27', 'to': '2018-07-25'}",20 min. per ep.,PG-13 - Teens 13 or older,0.0,0,0.0,0,0,,,,"Comedy, Mecha, Sci-Fi, Seinen, Slice of Life, Space",[],[]
36443,Bokura no Ashita: Freeter no Genjou ni Kansuru Wakamono e no Shuuchi Kouhou Jigyou,ONA,Original,1,"{'from': '2015-11-24', 'to': '2015-11-24'}",16 min.,G - All Ages,4.0,16,9766.0,13690,67,,,,Slice of Life,[],[]
37720,Dandy Hitsuji Shitsuji,Music,Original,1,"{'from': '2017-08-01', 'to': '2017-08-01'}",2 min.,G - All Ages,4.22,9,9953.0,14355,22,NHK,,,"Music, Kids",[],[]
35593,Meiken Lassie: Yume ni Mukatte Hashire!,Special,Novel,1,"{'from': '2002-11-25', 'to': '2002-11-25'}",23 min.,G - All Ages,6.5,4,11218.0,13864,57,,,Nippon Animation,"Adventure, Kids, Slice of Life",[],[]
29275,Ooedo Torimonochou: Nezumi Kozou,OVA,Unknown,1,"{'from': '1989-04-26', 'to': '1989-04-26'}",11 min.,PG - Children,7.0,6,11634.0,13672,68,Sanrio,,,"Kids, Historical, Mystery",[],[]
37643,Xiong Bing Lian,ONA,Original,33,"{'from': '2017-06-01', 'to': '2018-04-19'}",15 min. per ep.,R - 17+ (violence & profanity),3.0,2,12704.0,14170,37,,,,"Action, Military, Sci-Fi, Mystery, Space, Supernatural, Mecha",[],[]
30997,Ojiichan no Tomato,OVA,Unknown,1,"{'from': None, 'to': None}",39 min.,G - All Ages,6.29,7,11591.0,13781,62,,,,"Drama, Kids",[],[]
34868,Prism Season,OVA,Picture book,1,"{'from': '1989-04-21', 'to': '1989-04-21'}",29 min.,G - All Ages,6.22,9,11825.0,14012,46,Pony Canyon,,,Kids,[],[]
35030,Shiro to Takeshi,OVA,Picture book,1,"{'from': None, 'to': None}",16 min.,G - All Ages,8.5,2,12105.0,14167,36,,,,"Drama, Historical",[],[]
37814,Inazuma Eleven Reloaded: Reformation of Soccer,Special,Game,1,"{'from': '2018-01-21', 'to': '2018-01-21'}",24 min.,G - All Ages,0.0,0,10587.0,14429,610,,,OLM,Sports,[],[]
37050,Sore Ike! Anpanman: Kagayake! Kurun to Inochi no Hoshi,Movie,Picture book,1,"{'from': '2018-06-30', 'to': '2018-06-30'}",Unknown,PG - Children,0.0,0,,13563,73,,,TMS Entertainment,"Comedy, Kids, Fantasy",[],[]
34926,Shinran Shounin to Ousha-jou no Higeki,OVA,Other,1,"{'from': '1996-09-06', 'to': '1996-09-06'}",1 hr. 35 min.,G - All Ages,5.33,3,12089.0,13943,51,,,,"Drama, Historical",[],[]
31007,Kumori Nochi Hare,OVA,Unknown,1,"{'from': None, 'to': None}",40 min.,G - All Ages,7.0,4,11008.0,13836,59,,,,"Drama, Kids",[],[]
37540,Kami no Ue no Pilot,Music,Original,1,"{'from': '2016-12-24', 'to': '2016-12-24'}",4 min.,G - All Ages,4.8,5,10728.0,14404,10,,,,Music,[],[]
37560,Mannaka no Rikkun,TV,Manga,0,"{'from': '2018-05-11', 'to': None}",Unknown,None,0.0,0,,14112,39,,,,"Comedy, Seinen",[],[]
34708,Kawaijuku Manavis CM,ONA,Original,1,"{'from': '2016-04-20', 'to': '2016-04-20'}",30 sec.,G - All Ages,3.45,11,10799.0,14009,46,,,,Slice of Life,[],[]
29273,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,OVA,Unknown,1,"{'from': '1993-06-21', 'to': '1993-06-21'}",20 min.,PG - Children,5.43,14,10336.0,13155,91,Sanrio,,,"Kids, Historical",[],[]
30025,Otenki Boys,TV,Unknown,30,"{'from': '1991-04-01', 'to': '1991-09-27'}",4 min. per ep.,PG - Children,6.2,5,11669.0,13643,69,,,,"Kids, Super Power",[],[]
37608,Renai Saiban,Music,Original,1,"{'from': '2014-06-10', 'to': '2014-06-10'}",3 min.,G - All Ages,3.67,9,11864.0,14386,17,,,,"Music, Romance",[],[]
26225,"Kii-chan Watashi, Umarete Kite Yokatta!",OVA,Unknown,1,"{'from': None, 'to': None}",21 min.,G - All Ages,7.6,5,10859.0,13573,72,,,,"Drama, Kids",[],[]
35024,Onita no Boushi,OVA,Picture book,1,"{'from': None, 'to': None}",18 min.,G - All Ages,1.67,3,11631.0,14164,36,,,,"Demons, Drama",[],[]
26271,Meiji Ishin wo Tsukuriageta Hitobito,OVA,Unknown,1,"{'from': None, 'to': None}",22 min.,G - All Ages,5.0,6,11215.0,13542,74,Gakken,,,"Kids, Samurai, Historical, Drama",[],[]
35817,Curry no Kuni no Coburoux,TV,Original,13,"{'from': '2004-09-20', 'to': '2004-12-13'}",4 min. per ep.,G - All Ages,6.57,7,9930.0,13753,63,"Kids Station, DAX Production",,Artland,Comedy,[],[]
26299,Inamuranohi,OVA,Unknown,1,"{'from': None, 'to': None}",16 min.,G - All Ages,6.6,5,10570.0,13600,71,Gakken,,,"Kids, Historical, Drama",[],[]
35125,Chibi Maruko-chan: Hi no Youjin,OVA,Manga,1,"{'from': None, 'to': None}",14 min.,G - All Ages,5.53,15,9831.0,13172,90,,,,"Drama, Kids",[],[]
31672,Ojarumaru: Wasureta Mori no Hinata,Special,Unknown,1,"{'from': '2015-08-14', 'to': '2015-08-14'}",29 min.,G - All Ages,5.1,10,11587.0,13164,91,,,Studio Gallop,"Kids, Slice of Life, Adventure, Fantasy, Comedy",[],[]
26319,Mimizuku to Tsuki-sama,OVA,Unknown,1,"{'from': None, 'to': None}",11 min.,G - All Ages,6.29,7,11253.0,13738,64,Gakken,,,"Drama, Kids",[],[]
35242,21 Seiki wa Minna ga Shuyaku,OVA,Original,1,"{'from': None, 'to': None}",23 min.,G - All Ages,7.83,6,9553.0,13926,52,,,,Drama,[],[]
31690,Chuugakusei,OVA,Original,2,"{'from': '2011-05-13', 'to': '2012-04-27'}",37 min. per ep.,None,4.86,7,9894.0,13173,90,,,,Comedy,[],[]
20093,Furiten-kun,Movie,Unknown,1,"{'from': '1981-04-11', 'to': '1981-04-11'}",1 hr. 15 min.,G - All Ages,6.61,18,10124.0,12701,113,Knack Productions,,,"Slice of Life, Comedy, Seinen",[],"['""Have a Nice Day"" by Nakazaki Hideya']"
30765,Present,OVA,Unknown,1,"{'from': None, 'to': None}",17 min.,G - All Ages,6.0,7,11821.0,13762,63,,,,"Drama, Kids",[],[]
37018,Season&#039;s Greetings 2017 from Dwarf,ONA,Original,1,"{'from': '2016-12-20', 'to': '2016-12-20'}",51 sec.,G - All Ages,4.39,18,11983.0,14015,46,,,dwarf,,[],[]
22959,Angel ga Tonda Hi,Movie,Unknown,1,"{'from': '1996-07-27', 'to': '1996-07-27'}",1 hr. 20 min.,G - All Ages,5.2,10,9615.0,12520,122,E&amp;G Films,,,"Slice of Life, Comedy",[],[]
36881,Fight Tension☆Depart,TV,Unknown,11,"{'from': '2007-01-15', 'to': '2007-03-26'}",6 min. per ep.,PG-13 - Teens 13 or older,6.33,3,10087.0,14192,34,TV Tokyo,,DLE,Comedy,[],[]
32628,Columbus no Daibouken,OVA,Original,1,"{'from': '1992-12-23', 'to': '1992-12-23'}",1 hr. 10 min.,G - All Ages,6.33,12,9918.0,13494,76,SPO Entertainment,,,"Adventure, Historical, Drama",[],[]
35051,Nendjuugyouji Animation Series,OVA,Other,2,"{'from': None, 'to': None}",51 min. per ep.,G - All Ages,5.0,3,11449.0,14051,43,,,,"Adventure, Demons, Fantasy, Historical, Kids, Magic, Supernatural",[],[]
29746,Kaden Manzai John TV Show!,TV,Unknown,25,"{'from': '2008-04-06', 'to': '2008-08-21'}",3 min. per ep.,G - All Ages,4.8,5,10676.0,13240,87,"TV Tokyo, Milky Cartoon",,,Comedy,[],[]
37529,Kabushikigaisha OPT Shinsotsu Saiyou Movie,ONA,Original,1,"{'from': '2012-02-02', 'to': '2012-02-02'}",5 min.,G - All Ages,4.56,9,10669.0,14350,25,,,,"Music, Slice of Life",[],[]
29487,Paniponi,TV,Unknown,48,"{'from': '1998-05-07', 'to': '2003-02-21'}",5 min. per ep.,PG - Children,4.67,3,11708.0,13165,91,NHK,,,"Slice of Life, Kids",[],[]
26153,Nat-chan no Akai Tebukuro,Movie,Unknown,1,"{'from': '1987-06-06', 'to': '1987-06-06'}",18 min.,G - All Ages,6.8,5,11415.0,13505,76,,,,"Historical, Kids",[],[]
30409,Nepos Napos,TV,Unknown,26,"{'from': '2005-01-31', 'to': '2005-07-25'}",6 min. per ep.,PG - Children,5.8,5,11450.0,13582,72,,,The Answer Studio,"Kids, Fantasy",[],"['""smile"" by Ayaka Hirahara']"
26251,Mina no Mura to Mori,OVA,Unknown,1,"{'from': None, 'to': None}",18 min.,G - All Ages,6.57,7,11258.0,13714,65,,,,"Drama, Kids",[],[]
26273,Tenka wo Mezashita Sannin no Bushou,OVA,Unknown,1,"{'from': None, 'to': None}",23 min.,G - All Ages,7.0,5,12393.0,13340,84,Gakken,,,"Drama, Historical, Kids, Samurai",[],[]
37302,Kemurikusa (TV),TV,Original,0,"{'from': None, 'to': None}",Unknown,None,0.0,0,,13898,55,,,,"Sci-Fi, Fantasy",[],[]
37551,Onikiri Musume Saisen,ONA,Original,1,"{'from': '2014-08-08', 'to': '2014-08-08'}",1 min.,PG - Children,5.91,11,11626.0,14369,21,,,,"Action, Samurai",[],[]
35529,Kkachi ae Nalgae,Special,Original,1,"{'from': '1987-01-02', 'to': '1987-01-02'}",1 hr. 20 min.,G - All Ages,6.5,6,10915.0,13983,49,,,,"Sports, Drama",[],[]
37337,Sara Ke Puccho,ONA,Original,1,"{'from': '2015-01-20', 'to': '2015-01-20'}",4 min.,G - All Ages,3.93,14,11961.0,14212,34,,,,Parody,[],[]
29842,Akuei to Gacchinpo The Movie: Chelsea no Gyakushuu/Akuei to Mahou no Hammer,Movie,Unknown,1,"{'from': '2005-04-29', 'to': '2005-04-29'}",1 hr. 45 min.,G - All Ages,4.13,16,9596.0,13020,98,,,,"Kids, Magic, Comedy",[],[]
35962,Papan Ga Panda!,TV,Original,0,"{'from': '2018-05-11', 'to': None}",30 sec.,G - All Ages,6.5,2,11718.0,14086,41,,,,"Kids, Music",[],[]
26257,Nidoto Touranai Tabibito,OVA,Unknown,1,"{'from': None, 'to': None}",17 min.,G - All Ages,4.75,4,11459.0,13073,95,Gakken,,,"Drama, Kids",[],[]
37751,Turning Mecard W: Vandyne-ui Bimil - Teugbyeolpan,Movie,Original,1,"{'from': '2018-02-08', 'to': '2018-02-08'}",1 hr. 30 min.,G - All Ages,3.67,3,12532.0,14305,28,,,,"Adventure, Cars, Game, Kids, Mecha",[],[]
20111,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,OVA,Unknown,1,"{'from': '1999-02-12', 'to': '1999-02-12'}",40 min.,None,5.58,12,12437.0,12801,109,,,Toei Animation,"Adventure, Sci-Fi",[],[]
31015,Kakusensou,OVA,Unknown,1,"{'from': None, 'to': None}",15 min.,G - All Ages,6.67,3,10724.0,13897,54,,,,"Drama, Historical, Kids",[],[]
37351,Ten made Tobaso,Music,Original,1,"{'from': None, 'to': None}",2 min.,G - All Ages,4.85,13,12387.0,14231,32,NHK,,,"Music, Space",[],[]
26105,"Gomen ne, Mii-chan",OVA,Unknown,1,"{'from': None, 'to': None}",12 min.,G - All Ages,6.4,5,10257.0,13518,75,,,Toei Animation,"Drama, Kids",[],[]
31129,Chichi to Ko,Special,Unknown,1,"{'from': None, 'to': None}",21 min.,G - All Ages,5.5,10,9844.0,13427,79,Gakken,,,Drama,[],[]
30763,Yuuki no Omamori,OVA,Unknown,1,"{'from': None, 'to': None}",16 min.,G - All Ages,5.93,42,12824.0,11792,160,,,,"Drama, Kids",[],[]
30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,TV,Unknown,26,"{'from': None, 'to': None}",12 min. per ep.,PG - Children,4.22,9,12700.0,13341,84,,,,"Kids, Adventure",[],[]
30135,Topo Gigio no Botan Sensou,Movie,Unknown,1,"{'from': '1967-07-20', 'to': '1967-07-20'}",1 hr. 32 min.,PG - Children,6.25,12,12481.0,13085,95,,,,"Kids, Historical",[],[]
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,Special,Manga,1,"{'from': '2015-08-14', 'to': '2015-08-14'}",45 min.,G - All Ages,4.43,7,9952.0,13125,93,NHK,,,"Comedy, Seinen",[],[]
26219,Tabidachi no Hi ni,OVA,Unknown,1,"{'from': None, 'to': None}",40 min.,G - All Ages,6.2,5,12323.0,13589,72,,,,"Drama, Kids",[],[]
31002,Nibiki no Neko to Genkina Kazoku,OVA,Unknown,1,"{'from': None, 'to': None}",25 min.,G - All Ages,7.0,4,11458.0,13779,62,,,,"Drama, Kids",[],[]
37869,BanG Dream! 2nd Season,TV,Manga,0,"{'from': '2018-05-12', 'to': None}",24 min.,PG-13 - Teens 13 or older,0.0,0,0.0,0,0,,,,Music,[],[]
31642,Pittanko! Taiyou-sensei to Pittanko,Special,Original,1,"{'from': None, 'to': None}",5 min.,G - All Ages,6.67,6,11772.0,13803,61,KOO-KI,,,"Kids, Comedy, School",[],[]
36582,Life: Jinsei no Taisetsu na Toki ni...,ONA,Original,1,"{'from': '2013-03-28', 'to': '2013-03-28'}",3 min.,G - All Ages,4.91,23,11075.0,13861,58,,,dwarf,Slice of Life,[],[]
37698,Ukkari Pénélope (2017),TV,Picture book,13,"{'from': '2017-10-04', 'to': '2017-12-27'}",5 min. per ep.,G - All Ages,5.33,3,12564.0,14343,25,,,,"Kids, Slice of Life",[],[]
25607,Sekai no Fushigi Tanken Series,TV,Unknown,10,"{'from': None, 'to': None}",25 min. per ep.,G - All Ages,5.86,7,11995.0,13398,81,,,,"Adventure, Fantasy, Historical",[],[]
30982,Shutter Chance,OVA,Unknown,1,"{'from': None, 'to': None}",25 min.,G - All Ages,5.8,5,12146.0,13721,65,,,,"Drama, Kids",[],[]
37325,Kuroneko Monroe,TV,Manga,0,"{'from': '2018-04-17', 'to': None}",4 min.,G - All Ages,5.0,1,11017.0,14331,27,,,,Comedy,[],[]
25091,Hyakubanme no Saru,Movie,Unknown,1,"{'from': '1986-05-25', 'to': '1986-05-25'}",20 min.,G - All Ages,6.56,9,10531.0,13299,85,Kyowa Film,,,"Kids, Historical",[],"['""Tooi Sekai ni (遠い世界に)"" by 和光小学校4年3組']"
37599,Magatsu Wahrheit,Unknown,Game,0,"{'from': None, 'to': None}",Unknown,None,0.0,0,,14209,33,,,,"Action, Magic, Fantasy",[],[]
26307,"Yume, Sora Takaku",OVA,Unknown,1,"{'from': None, 'to': None}",41 min.,G - All Ages,5.5,4,12813.0,13677,68,Gakken,,,"Drama, Kids",[],[]
29385,Chii-chan to Hige Ojisan,TV,Unknown,10,"{'from': '2004-06-21', 'to': '2010-04-21'}",5 min. per ep.,PG - Children,6.25,8,9850.0,13343,83,NHK,,,"Slice of Life, Kids",[],[]
33083,Wa Wa Wa Wappi-chan,TV,Original,26,"{'from': '2006-07-03', 'to': '2018-10-11'}",30 min. per ep.,G - All Ages,5.14,7,12620.0,13765,63,WOWOW,,,Kids,[],[]
37054,"Sentai Hero Sukiyaki Force: Gunma no Heiwa o Negau Season e, Mata?",TV,Original,0,"{'from': '2018-01-15', 'to': None}",2 min.,G - All Ages,4.0,1,12011.0,14149,37,,,,Comedy,[],[]
30941,Utsukushii Message,OVA,Unknown,1,"{'from': None, 'to': None}",27 min.,G - All Ages,7.4,5,12601.0,13632,70,,,,"Drama, Kids",[],[]
33174,Nori P-chan,OVA,Manga,1,"{'from': '1989-12-25', 'to': '1989-12-25'}",27 min.,G - All Ages,4.17,12,11531.0,13671,68,"Asmik Ace Entertainment, Aubec",,,"Kids, Slice of Life",[],[]
21483,Sanchoume no Yuuhi,TV,Unknown,27,"{'from': '1990-10-12', 'to': '1991-09-21'}",25 min. per ep.,G - All Ages,6.83,6,11948.0,12648,116,"Group TAC, Mainichi Broadcasting System, Toho",,,"Comedy, Slice of Life","['""Koi Kakurenbo (恋かくれんぼ) "" by Tomita Yasuko']","['#1: ""What a Wonderful World"" by Mori Kumiko', '#2: ""Midori no Houseki (緑の宝石)"" by Tomita Yasuko']"
37196,Hana (Music),Music,Original,1,"{'from': '2008-02-01', 'to': '2008-02-01'}",4 min.,G - All Ages,4.79,14,10317.0,14178,36,NHK,,,"Music, Kids",[],[]
26249,Mina no Mura to Kawa,OVA,Unknown,1,"{'from': None, 'to': None}",17 min.,G - All Ages,5.5,6,11257.0,13702,66,,,,"Drama, Kids",[],[]
21099,Kenji no Trunk,Movie,Unknown,1,"{'from': '1996-08-24', 'to': '1996-08-24'}",1 hr. 12 min.,PG - Children,5.93,15,10822.0,11610,172,Animaruya,,,"Kids, Fantasy",[],[]
32418,Chibinacs 2.0,TV,Other,25,"{'from': '2007-04-14', 'to': '2007-10-13'}",3 min. per ep.,G - All Ages,4.86,7,9841.0,13568,72,,,,Comedy,[],[]
34259,"Chotto Ugoku!? ""Futeneko""",OVA,Other,1,"{'from': '2012-09-26', 'to': '2012-09-26'}",40 min.,G - All Ages,6.33,3,9881.0,13807,60,Aniplex,,,Comedy,[],[]
37534,Sagashimono,Music,Original,1,"{'from': '2013-07-05', 'to': '2013-07-05'}",1 min.,G - All Ages,4.0,5,11925.0,14408,11,,,,Music,[],[]
28577,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,OVA,Unknown,1,"{'from': None, 'to': None}",23 min.,G - All Ages,5.0,4,11136.0,13737,64,,,,"Drama, Historical, Kids",[],[]
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,Movie,Unknown,1,"{'from': '2013-02-23', 'to': '2013-02-23'}",1 hr. 22 min.,G - All Ages,5.83,12,9674.0,11217,202,Gendai Production,,,"Drama, Slice of Life",[],[]
34191,Santa-san wa Dai Isogashi,OVA,Picture book,1,"{'from': None, 'to': None}",12 min.,G - All Ages,5.0,2,11958.0,13914,53,,,,"Fantasy, Kids",[],[]
37543,Iryou Keiei Consultant,ONA,Original,1,"{'from': '2017-11-07', 'to': '2017-11-07'}",4 min.,G - All Ages,4.78,9,10589.0,14379,17,,,,"Music, Slice of Life",[],[]
30959,Charamaru-kun to Dokumaru-kun,OVA,Unknown,1,"{'from': None, 'to': None}",20 min.,G - All Ages,6.75,8,9818.0,13750,63,,,,"Kids, Super Power",[],[]
25095,Hana Ichi Monme (OVA),OVA,Unknown,3,"{'from': None, 'to': None}",1 hr. per ep.,PG - Children,6.0,5,10319.0,13682,67,Tokuma Shoten,,,"Adventure, Kids",[],[]
37149,Xing You Ji: Fengbao Famila,ONA,Original,0,"{'from': '2017-08-11', 'to': None}",1 hr. 10 min.,PG-13 - Teens 13 or older,7.25,4,12702.0,12804,110,,,,"Sci-Fi, Adventure, Fantasy",[],[]
23345,Yukiguni no Oujisama,Movie,Unknown,1,"{'from': '1985-12-21', 'to': '1985-12-21'}",1 hr. 30 min.,G - All Ages,6.13,15,12802.0,12720,113,Shinano Kikaku,,Toei Animation,Slice of Life,[],[]
27845,Juupiki no Kaeru,OVA,Unknown,2,"{'from': '1998-03-13', 'to': '1998-03-21'}",20 min. per ep.,G - All Ages,6.17,6,10657.0,13542,74,,,Toei Animation,Kids,[],[]
26321,Soba no Hana Saita Hi,OVA,Unknown,1,"{'from': None, 'to': None}",12 min.,G - All Ages,5.33,6,12164.0,13650,69,Gakken,,,"Drama, Kids",[],[]
29545,Santa Claus Tsukamaeta!,OVA,Unknown,1,"{'from': '1989-12-06', 'to': '1989-12-06'}",23 min.,PG - Children,5.0,13,11955.0,13547,75,,,,"Kids, Fantasy",[],[]
36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,ONA,Manga,10,"{'from': '2017-05-19', 'to': '2017-07-21'}",12 min. per ep.,PG-13 - Teens 13 or older,6.0,1,10694.0,14387,16,"Yaoqi, Colored-Pencil Animation Design",,Studio LAN,"Action, Comedy, Historical",[],[]
32310,"Letchu, Getchu, Saru Getchu Episode 0",Special,Game,1,"{'from': None, 'to': None}",1 min.,G - All Ages,3.67,30,11070.0,13182,90,,,,Comedy,[],[]
29375,Robot Pulta,TV,Unknown,0,"{'from': '1995-04-04', 'to': None}",5 min.,G - All Ages,4.89,9,11892.0,13189,90,NHK,,,"Adventure, Comedy, Kids, Mecha",[],[]
30980,Ojiichan no Hanabi,OVA,Unknown,1,"{'from': None, 'to': None}",25 min.,G - All Ages,8.0,5,11589.0,13583,72,,,,"Drama, Kids",[],[]
26141,Hato yo: Hiroshima no Sora wo,OVA,Unknown,1,"{'from': None, 'to': None}",21 min.,G - All Ages,8.0,6,10362.0,12789,109,,,,"Historical, Kids",[],[]
37870,BanG Dream! 3rd Season,TV,Manga,0,"{'from': '2018-10-12', 'to': None}",20 min.,None,0.0,0,0.0,0,0,,,,Music,[],[]
